City,Area,Pincode,District,State,
Channapatna,Channarayapatna,562135,Bengaluru rural,Karnataka,
Channapatna,Chikkanahalli,562130,Bengaluru,Karnataka,
Channapatna,Doddabele,562132,Bengaluru rural,Karnataka,
Channapatna,Doddagattiganabbe,562114,Bengaluru rural,Karnataka,
Channapatna,Dommasandra,562125,Bengaluru,Karnataka,
Channapatna,Gantiganahalli,561205,Bengaluru rural,Karnataka,
Channapatna,Government Silk Farm,562161,Ramanagar,Karnataka,
Channapatna,Hagalahalli,562128,Ramanagar,Karnataka,
Bagalkot,Achanur,587111,Bagalkot,Karnataka,
Bagalkot,Adagal,587201,Bagalkot,Karnataka,
Bagalkot,Adihudi,587330,Bagalkot,Karnataka,
Bagalkot,Agasankoppa,587206,Bagalkot,Karnataka,
Bagalkot,Aihole,587124,Bagalkot,Karnataka,
Bagalkot,Albal,587119,Bagalkot,Karnataka,
Bagalkot,Algundi,587204,Bagalkot,Karnataka,
Bagalkot,Algur,587301,Bagalkot,Karnataka,
Bagalkot,Alur S.K.,587155,Bagalkot,Karnataka,
Bagalkot,Amalzeri,587121,Bagalkot,Karnataka,
Bagalkot,Amaravati,587118,Bagalkot,Karnataka,
Bagalkot,Amarawadgi,587125,Bagalkot,Karnataka,
Bagalkot,Amingad,587112,Bagalkot,Karnataka,
Bagalkot,Anagwadi,587116,Bagalkot,Karnataka,
Bagalkot,Asangi,587311,Bagalkot,Karnataka,
Bagalkot,Badagi,587117,Bagalkot,Karnataka,
Bagalkot,Bagalkot B.H.School,587101,Bagalkot,Karnataka,
Bagalkot,Bagalkot DC Complex,587103,Bagalkot,Karnataka,
Bagalkot,Bagalkot UHS Campus,587104,Bagalkot,Karnataka,
Bagalkot,Bantanur,587122,Bagalkot,Karnataka,
Bagalkot,Baragi,587313,Bagalkot,Karnataka,
Bagalkot,Belagali,587113,Bagalkot,Karnataka,
Bagalkot,Belur (Bagalkot),587114,Bagalkot,Karnataka,
Bagalkot,Bevur (Bagalkot),587115,Bagalkot,Karnataka,
Bagalkot,Bhimangad,587202,Bagalkot,Karnataka,
Bagalkot,Bilkerur,587207,Bagalkot,Karnataka,
Bagalkot,Chikmagi,587120,Bagalkot,Karnataka,
Bagalkot,Chimmad,587312,Bagalkot,Karnataka,
Bagalkot,Gaddankeri,587102,Bagalkot,Karnataka,
Bagalkot,Golbhavi,587315,Bagalkot,Karnataka,
Bagalkot,Gorbal,587154,Bagalkot,Karnataka,
Bagalkot,Guledgudd,587203,Bagalkot,Karnataka,
Bagalkot,Hangaragi,587205,Bagalkot,Karnataka,
Bagalkot,HIPPARGI,587331,Bagalkot,Karnataka,
Bagalkot,Hosur,587314,Bagalkot,Karnataka,
Bagalkot,Madabhavi,587316,Bagalkot,Karnataka,
Bagalkot,Shirur,587156,Bagalkot,Karnataka,
Ballari,Adavihalli,583131,Bellary,Karnataka,
Ballari,Agasanur,583114,Bellary,Karnataka,
Ballari,Agrahara,583128,Bellary,Karnataka,
Ballari,Agricultural Research Centre,583121,Bellary,Karnataka,
Ballari,Alabur,583220,Bellary,Karnataka,
Ballari,Aladahalli,583127,Davangere,Karnataka,
Ballari,Alagilawada,583137,Davangere,Karnataka,
Ballari,Allipur,583104,Bellary,Karnataka,
Ballari,Alur Kudligi,583218,Bellary,Karnataka,
Ballari,Amalapura,583135,Bellary,Karnataka,
Ballari,Amaravathi,583211,Bellary,Karnataka,
Ballari,Ambli,583134,Bellary,Karnataka,
Ballari,Anajigere,583125,Davangere,Karnataka,
Ballari,Ananthashayanagudi,583201,Bellary,Karnataka,
Ballari,Anekal,583212,Bellary,Karnataka,
Ballari,Anthapura,583152,Bellary,Karnataka,
Ballari,Appayyanahalli,583130,Bellary,Karnataka,
Ballari,Arasanahalu,583213,Davangere,Karnataka,
Ballari,Asundi,583103,Bellary,Karnataka,
Ballari,B Belagal,583115,Bellary,Karnataka,
Ballari,Badanahatti,583116,Bellary,Karnataka,
Ballari,Balakundi,583122,Bellary,Karnataka,
Ballari,Ballari Brucepettah,583101,Bellary,Karnataka,
Ballari,Ballari Cowl Bazar,583102,Bellary,Karnataka,
Ballari,Ballari Jnanasagara,583105,Bellary,Karnataka,
Ballari,Bandri,583124,Bellary,Karnataka,
Ballari,Bannigola,583224,Bellary,Karnataka,
Ballari,Bannikallu,583214,Bellary,Karnataka,
Ballari,Banvikal,583126,Bellary,Karnataka,
Ballari,Basarakodu,583117,Bellary,Karnataka,
Ballari,Beerabbi,583216,Bellary,Karnataka,
Ballari,Belugoduhal,583132,Bellary,Karnataka,
Ballari,Bhairapura,583154,Bellary,Karnataka,
Ballari,Bhujanganagar,583119,Bellary,Karnataka,
Ballari,Budanur,583217,Bellary,Karnataka,
Ballari,Byloor,583120,Bellary,Karnataka,
Ballari,Byluvaddigere,583223,Bellary,Karnataka,
Ballari,Chaganur,583111,Bellary,Karnataka,
Ballari,Chanahal,583155,Bellary,Karnataka,
Ballari,Channapatna,583113,Bellary,Karnataka,
Ballari,Chikkajayaganur,583129,Bellary,Karnataka,
Ballari,Chilakanahatti,583222,Bellary,Karnataka,
Ballari,D T Ship,583118,Bellary,Karnataka,
Ballari,Dasarahalli,583219,Bellary,Karnataka,
Ballari,Deogiri,583112,Bellary,Karnataka,
Ballari,Hampi Power House,583215,Bellary,Karnataka,
Ballari,Hampi,583239,Bellary,Karnataka,
Ballari,Harakanahalu,583136,Bellary,Karnataka,
Ballari,Hosapete N C C,583203,Bellary,Karnataka,
Ballari,K U Campus,583276,Bellary,Karnataka,
Ballari,Kamalapura,583221,Bellary,Karnataka,
Ballari,Kurekuppa,583123,Bellary,Karnataka,
Ballari,Shankar Hill Town Colony.,583153,Bellary,Karnataka,
Ballari,T B Dam,583225,Bellary,Karnataka,
Ballari,Vidyanagar(Ballari),583275,Bellary,Karnataka,
Belagavi,Achmatti,591110,Belagavi,Karnataka,
Belagavi,Agasage,591143,Belagavi,Karnataka,
Belagavi,Akkisagar,591129,Belagavi,Karnataka,
Belagavi,Alarwad,590020,Belagavi,Karnataka,
Belagavi,Aluminium Factory,590010,Belagavi,Karnataka,
Belagavi,Ambadgatti,591112,Belagavi,Karnataka,
Belagavi,Ambewadi,591108,Belagavi,Karnataka,
Belagavi,Amte,591345,Belagavi,Karnataka,
Belagavi,Amtur,591102,Belagavi,Karnataka,
Belagavi,Angol,590006,Belagavi,Karnataka,
Belagavi,Ankalgi,591109,Belagavi,Karnataka,
Belagavi,Apmc Saundatti,591126,Belagavi,Karnataka,
Belagavi,Aratgal,591117,Belagavi,Karnataka,
Belagavi,Ashte,590015,Belagavi,Karnataka,
Belagavi,Avaradi,591115,Belagavi,Karnataka,
Belagavi,Avaradi,591127,Belagavi,Karnataka,
Belagavi,Avarolli,591131,Belagavi,Karnataka,
Belagavi,Badli,591111,Belagavi,Karnataka,
Belagavi,Bailur,590018,Belagavi,Karnataka,
Belagavi,Balekundri Kshetra,591103,Belagavi,Karnataka,
Belagavi,Bannur,591130,Belagavi,Karnataka,
Belagavi,Baragaon,591302,Belagavi,Karnataka,
Belagavi,Basvan Kudchi,591124,Belagavi,Karnataka,
Belagavi,Batakurki,591123,Belagavi,Karnataka,
Belagavi,Bekkinkeri,591128,Belagavi,Karnataka,
Belagavi,Bekwad,591120,Belagavi,Karnataka,
Belagavi,Belagavi Bus Stand,590016,Belagavi,Karnataka,
Belagavi,Belagavi Camp,590001,Belagavi,Karnataka,
Belagavi,Belagavi Doordarshan Nagar,590019,Belagavi,Karnataka,
Belagavi,Belagavi Khasbag,590003,Belagavi,Karnataka,
Belagavi,Belagavi M. Vadgaon,590005,Belagavi,Karnataka,
Belagavi,Belagavi MalMaruti Extension,590017,Belagavi,Karnataka,
Belagavi,Belagavi Records MLI,590009,Belagavi,Karnataka,
Belagavi,Belvadi,591104,Belagavi,Karnataka,
Belagavi,Bhavihal,591125,Belagavi,Karnataka,
Belagavi,Bhutaramanahatti,591156,Belagavi,Karnataka,
Belagavi,Bidi,591106,Belagavi,Karnataka,
Belagavi,Chandargi,591114,Belagavi,Karnataka,
Belagavi,Chikkop,591119,Belagavi,Karnataka,
Belagavi,Dastikop,591153,Belagavi,Karnataka,
Belagavi,Deshnur,591147,Belagavi,Karnataka,
Belagavi,Desur,590014,Belagavi,Karnataka,
Belagavi,Devarai,591301,Belagavi,Karnataka,
Belagavi,Dharnatti,591346,Belagavi,Karnataka,
Belagavi,Gajminhal,591121,Belagavi,Karnataka,
Belagavi,Hindawadi,590011,Belagavi,Karnataka,
Belagavi,Holehosur,591118,Belagavi,Karnataka,
Belagavi,Kakati,591113,Belagavi,Karnataka,
Belagavi,M D SITE,591116,Belagavi,Karnataka,
Belagavi,Majagaon,590008,Belagavi,Karnataka,
Belagavi,Ugargol,591173,Belagavi,Karnataka,
Bidar,Ahmadabad,585444,Bidar,Karnataka,
Bidar,Alandi,585328,Bidar,Karnataka,
Bidar,Algood,585445,Bidar,Karnataka,
Bidar,Aliember,585402,Bidar,Karnataka,
Bidar,Alura,585414,Bidar,Karnataka,
Bidar,Alwai,585416,Bidar,Karnataka,
Bidar,Amlapur,585403,Bidar,Karnataka,
Bidar,Aurad (B),585326,Bidar,Karnataka,
Bidar,Aurad (S),585226,Bidar,Karnataka,
Bidar,Balat (K),585436,Bidar,Karnataka,
Bidar,Banhalli,585412,Bidar,Karnataka,
Bidar,Basavakalyan Bazar,585327,Bidar,Karnataka,
Bidar,Belkoni (M),585443,Bidar,Karnataka,
Bidar,Bemalkhed,585227,Bidar,Karnataka,
Bidar,Bhatambra,585411,Bidar,Karnataka,
Bidar,Bidar,585401,Bidar,Karnataka,
Bidar,Byalhalli,585415,Bidar,Karnataka,
Bidar,Chandakapur,585419,Bidar,Karnataka,
Bidar,Chandanhalli,585418,Bidar,Karnataka,
Bidar,Chandeshwar,585417,Bidar,Karnataka,
Bidar,Chikli (J),585421,Bidar,Karnataka,
Bidar,Chiknagaon,585437,Bidar,Karnataka,
Bidar,Dhannura (H),585413,Bidar,Karnataka,
Bidar,Dhannura (R),585330,Bidar,Karnataka,
Bidar,Dhumansur,585353,Bidar,Karnataka,
Bidar,Hoodgi,585329,Bidar,Karnataka,
Bidar,Islampur,585331,Bidar,Karnataka,
Chikodi,Abbihal,591304,Belagavi,Karnataka,
Chikodi,Adhalli,591248,Belagavi,Karnataka,
Chikodi,Adi,591215,Belagavi,Karnataka,
Chikodi,Ainapur,591303,Belagavi,Karnataka,
Chikodi,Ajur,591212,Belagavi,Karnataka,
Chikodi,Akol,591211,Belagavi,Karnataka,
Chikodi,Alagwadi,591317,Belagavi,Karnataka,
Chikodi,Alaknur,591220,Belagavi,Karnataka,
Chikodi,Ankali,591213,Belagavi,Karnataka,
Chikodi,Appachiwadi,591241,Belagavi,Karnataka,
Chikodi,Aralihatti,591232,Belagavi,Karnataka,
Chikodi,Arjunnagar,591237,Belagavi,Karnataka,
Chikodi,Badchi,591230,Belagavi,Karnataka,
Chikodi,Bambalwad,591226,Belagavi,Karnataka,
Chikodi,Bannur,591265,Belagavi,Karnataka,
Chikodi,Barwad,591263,Belagavi,Karnataka,
Chikodi,Bedkihal,591214,Belagavi,Karnataka,
Chikodi,Belkud,591222,Belagavi,Karnataka,
Chikodi,Bhiradi,591217,Belagavi,Karnataka,
Chikodi,Borgaon (Belagavi),591216,Belagavi,Karnataka,
Chikodi,Chikodi Bazar,591201,Belagavi,Karnataka,
Chikodi,Chikodi Sugar Factory,591247,Belagavi,Karnataka,
Chikodi,Chinchani,591287,Belagavi,Karnataka,
Chikodi,Dhulaganwadi,591238,Belagavi,Karnataka,
Chikodi,Faridkhanwadi,591316,Belagavi,Karnataka,
Chikodi,Galataga,591219,Belagavi,Karnataka,
Chikodi,Gundwad,591311,Belagavi,Karnataka,
Chikodi,Hanchinal K.S.,591229,Belagavi,Karnataka,
Chikodi,Handigund,591235,Belagavi,Karnataka,
Chikodi,Ingali,591242,Belagavi,Karnataka,
Chikodi,Janwad,591240,Belagavi,Karnataka,
Chikodi,Kagvad,591223,Belagavi,Karnataka,
Chikodi,Kallol,591244,Belagavi,Karnataka,
Chikodi,Kempwad,591234,Belagavi,Karnataka,
Chikodi,Khadaklat,591228,Belagavi,Karnataka,
Chikodi,Nej,591239,Belagavi,Karnataka,
Chikodi,Shedbal R.S.,591315,Belagavi,Karnataka,
Dharwad,Adaragunchi,580028,Hubballi,Karnataka,
Dharwad,Agadi,581207,Dharwad,Karnataka,
Dharwad,Alagawadi,582208,Dharwad,Karnataka,
Dharwad,Alnavar,581103,Dharwad,Karnataka,
Dharwad,Amminabhavi,581201,Dharwad,Karnataka,
Dharwad,Amragol,580025,Dharwad,Karnataka,
Dharwad,Anchatageri,580024,Dharwad,Karnataka,
Dharwad,Annegeri Market,582201,Dharwad,Karnataka,
Dharwad,Aravatagi,580007,Dharwad,Karnataka,
Dharwad,B K Tarlagatta,581113,Dharwad,Karnataka,
Dharwad,Bagadageri,581196,Dharwad,Karnataka,
Dharwad,Ballarwad,581209,Dharwad,Karnataka,
Dharwad,Bammigatti,581204,Dharwad,Karnataka,
Dharwad,Banagitti Gudihal,580114,Dharwad,Karnataka,
Dharwad,Baradwad,581195,Madikeri,Karnataka,
Dharwad,Byahatti,580023,Dharwad,Karnataka,
Dharwad,Devarahubballi,580118,Dharwad,Karnataka,
Dharwad,Dharwad City,580001,Dharwad,Karnataka,
Dharwad,Dharwad High Court,580011,Dharwad,Karnataka,
Dharwad,Dharwad K V V,580003,Dharwad,Karnataka,
Dharwad,Dharwad K.C.Park,580008,Dharwad,Karnataka,
Dharwad,Dharwad M J Nagar,580006,Dharwad,Karnataka,
Dharwad,Dharwad S D M E college,580002,Dharwad,Karnataka,
Dharwad,Dharwad Sattur,580009,Dharwad,Karnataka,
Dharwad,Dharwad U A S,580005,Dharwad,Karnataka,
Dharwad,Dharwad Vidyagiri,580004,Dharwad,Karnataka,
Dharwad,Garag,581105,Dharwad,Karnataka,
Dharwad,Gokul,580027,Dharwad,Karnataka,
Dharwad,Goudageri,581107,Dharwad,Karnataka,
Dharwad,Hebballi,580112,Dharwad,Karnataka,
Dharwad,Hiregunjal,581117,Dharwad,Karnataka,
Dharwad,Hubballi Akashaya Colony,580030,Dharwad,Karnataka,
Dharwad,Hubballi Bharat Mill,580029,Dharwad,Karnataka,
Dharwad,Hubballi Eng College,580031,Dharwad,Karnataka,
Dharwad,Hubballi,580020,Dharwad,Karnataka,
Dharwad,Hubballi KMC,580021,Dharwad,Karnataka,
Dharwad,Hubballi Tarihal Indl. Estate,580026,Dharwad,Karnataka,
Dharwad,Hubballi Vijayanagar,580032,Dharwad,Karnataka,
Dharwad,Kallur,581206,Dharwad,Karnataka,
Gadag,Abbigeri,582111,Gadag,Karnataka,
Gadag,Adarkatti,582116,Gadag,Karnataka,
Gadag,Adavibhavi,583277,Koppal,Karnataka,
Gadag,Advisomapur,582103,Gadag,Karnataka,
Gadag,Agalkera,583234,Koppal,Karnataka,
Gadag,Agoli,583235,Koppal,Karnataka,
Gadag,Alawandi,583226,Koppal,Karnataka,
Gadag,Anegundi,583227,Koppal,Karnataka,
Gadag,Anturbentur,582205,Gadag,Karnataka,
Gadag,Arahunsi,582209,Gadag,Karnataka,
Gadag,Arkeri,583230,Koppal,Karnataka,
Gadag,Asuti,582203,Gadag,Karnataka,
Gadag,Bagewadi,582118,Gadag,Karnataka,
Gadag,Bahaddurbandi,583238,Koppal,Karnataka,
Gadag,Balaganur,582102,Gadag,Karnataka,
Gadag,Balgeri,583232,Gadag,Karnataka,
Gadag,Ballutagi,583278,Koppal,Karnataka,
Gadag,Ballutgi,583284,Koppal,Karnataka,
Gadag,Bandargallu,583281,Koppal,Karnataka,
Gadag,Banhatti,582207,Gadag,Karnataka,
Gadag,Bannikoppa,582112,Gadag,Karnataka,
Gadag,Bardur,582113,Gadag,Karnataka,
Gadag,Bargoor,583282,Koppal,Karnataka,
Gadag,Belhod,582204,Gadag,Karnataka,
Gadag,Belvanki,582202,Gadag,Karnataka,
Gadag,Betgera,583285,Koppal,Karnataka,
Gadag,Bevinhal,583229,Koppal,Karnataka,
Gadag,Bewoor,583237,Koppal,Karnataka,
Gadag,Bilekal,583280,Koppal,Karnataka,
Gadag,Budgumpa,583228,Koppal,Karnataka,
Gadag,Chebbi,582120,Gadag,Karnataka,
Gadag,Chickdankankal,583283,Koppal,Karnataka,
Gadag,Chickmyageri,583236,Koppal,Karnataka,
Gadag,Chilakmukhi,583287,Koppal,Karnataka,
Gadag,Chilzeri,582114,Gadag,Karnataka,
Gadag,Chinchali,582117,Gadag,Karnataka,
Gadag,Danapur,583268,Koppal,Karnataka,
Gadag,Gadag Bazar,582101,Gadag,Karnataka,
Gadag,Halkeri,582119,Gadag,Karnataka,
Gadag,Halligudi,582115,Gadag,Karnataka,
Gadag,Huliyapur,583279,Koppal,Karnataka,
Gadag,Itagi,582211,Gadag,Karnataka,
Gadag,Konnur (Gadag),582206,Gadag,Karnataka,
Gadag,Koppal Bazar,583231,Koppal,Karnataka,
Gadag,Munirabad,583233,Koppal,Karnataka,
Gadag,Shigli,582210,Gadag,Karnataka,
Gokak,Akkatangerhal,591101,Belagavi,Karnataka,
Gokak,Akkiwat,591225,Belagavi,Karnataka,
Gokak,Ammanagi,591236,Belagavi,Karnataka,
Gokak,Ankle,591313,Belagavi,Karnataka,
Gokak,Arabhavifarm,591218,Belagavi,Karnataka,
Gokak,Arjunwad,591309,Belagavi,Karnataka,
Gokak,Avaradi,591310,Belagavi,Karnataka,
Gokak,Badakundri,591221,Belagavi,Karnataka,
Gokak,Badigwad,591306,Belagavi,Karnataka,
Gokak,Basapur,591122,Belagavi,Karnataka,
Gokak,Bellad Bagewadi,591305,Belagavi,Karnataka,
Gokak,Benchinmardi,591344,Belagavi,Karnataka,
Gokak,Berranholi,591243,Belagavi,Karnataka,
Gokak,Betageri,591233,Belagavi,Karnataka,
Gokak,Daddi,591254,Belagavi,Karnataka,
Gokak,Dharmatti,591312,Belagavi,Karnataka,
Gokak,Fulgaddi,591224,Belagavi,Karnataka,
Gokak,Ghodgeri,591107,Belagavi,Karnataka,
Gokak,Gokak College Road,591307,Belagavi,Karnataka,
Gokak,Gokak Falls,591308,Belagavi,Karnataka,
Gokak,Gosbal,591227,Belagavi,Karnataka,
Gokak,Kamatnur,591340,Belagavi,Karnataka,
Gokak,Konnur (Belagavi),591231,Belagavi,Karnataka,
Gokak,Sankeshwar Sugar Factory,591314,Belagavi,Karnataka,
Gokak,Yadwad,591136,Belagavi,Karnataka,
Gokak,Yamakanmardi,591246,Belagavi,Karnataka,
Haveri,Adur (Haveri),581101,Haveri,Karnataka,
Haveri,Agadi,581128,Haveri,Karnataka,
Haveri,Airani,581115,Haveri,Karnataka,
Haveri,Akkialur Bazar,581102,Haveri,Karnataka,
Haveri,Aladakatti,581110,Haveri,Karnataka,
Haveri,Aladgeri,581109,Haveri,Karnataka,
Haveri,Alalageri,581198,Haveri,Karnataka,
Haveri,Anaji,581210,Haveri,Karnataka,
Haveri,Andalagi,581203,Haveri,Karnataka,
Haveri,Antravalli,581208,Haveri,Karnataka,
Haveri,Araleshwar,581104,Haveri,Karnataka,
Haveri,Attigeri,581126,Haveri,Karnataka,
Haveri,Attikatti,581120,Haveri,Karnataka,
Haveri,Bankapur,581202,Haveri,Karnataka,
Haveri,Bannur,581205,Haveri,Karnataka,
Haveri,Basapur,581108,Haveri,Karnataka,
Haveri,Belagalapete.,581199,Haveri,Karnataka,
Haveri,Belur,581211,Haveri,Karnataka,
Haveri,Bisalalli,581106,Haveri,Karnataka,
Haveri,Buradikatti,581111,Haveri,Karnataka,
Haveri,Chalageri,581145,Haveri,Karnataka,
Haveri,Challal,581118,Haveri,Karnataka,
Haveri,Chandapur,581193,Haveri,Karnataka,
Haveri,Chikkabbar,581119,Haveri,Karnataka,
Haveri,Chikkayadachi,581116,Haveri,Karnataka,
Haveri,Didagur,581148,Haveri,Karnataka,
Haveri,Halagi,581213,Haveri,Karnataka,
Haveri,Hesarur,581237,Haveri,Karnataka,
Haveri,Hiremugadur,581112,Haveri,Karnataka,
Haveri,Itagi,581123,Haveri,Karnataka,
Haveri,Tadas,581212,Haveri,Karnataka,
Kalaburagi,Adilapur,585223,Kalaburagi,Karnataka,
Kalaburagi,Adki,585222,Kalaburagi,Karnataka,
Kalaburagi,Afjalpur,585301,Kalaburagi,Karnataka,
Kalaburagi,Agni,585216,Kalaburagi,Karnataka,
Kalaburagi,Ainapur,585306,Kalaburagi,Karnataka,
Kalaburagi,Ajalapur,585315,Kalaburagi,Karnataka,
Kalaburagi,Alanga,585314,Kalaburagi,Karnataka,
Kalaburagi,Aldal,585290,Kalaburagi,Karnataka,
Kalaburagi,Algera,585321,Kalaburagi,Karnataka,
Kalaburagi,Alhalli,585211,Kalaburagi,Karnataka,
Kalaburagi,Allipur,585202,Kalaburagi,Karnataka,
Kalaburagi,Aloor,585325,Kalaburagi,Karnataka,
Kalaburagi,Alund Bazar,585302,Kalaburagi,Karnataka,
Kalaburagi,Ambalga,585316,Kalaburagi,Karnataka,
Kalaburagi,Andola,585303,Kalaburagi,Karnataka,
Kalaburagi,Ankalgi,585212,Kalaburagi,Karnataka,
Kalaburagi,Anwar,585305,Kalaburagi,Karnataka,
Kalaburagi,Arankallur,585322,Kalaburagi,Karnataka,
Kalaburagi,Arjunagi,585236,Kalaburagi,Karnataka,
Kalaburagi,Asta,585104,Kalaburagi,Karnataka,
Kalaburagi,Baddepalli,585221,Kalaburagi,Karnataka,
Kalaburagi,Baichbal,585224,Kalaburagi,Karnataka,
Kalaburagi,Balbatti,585309,Kalaburagi,Karnataka,
Kalaburagi,Balkal,585319,Kalaburagi,Karnataka,
Kalaburagi,Ballundagi,585310,Kalaburagi,Karnataka,
Kalaburagi,Bandarwad,585265,Kalaburagi,Karnataka,
Kalaburagi,Bappargi,585237,Kalaburagi,Karnataka,
Kalaburagi,Basavapattan,585308,Kalaburagi,Karnataka,
Kalaburagi,Belgumpa,585317,Kalaburagi,Karnataka,
Kalaburagi,Belwadgi,585225,Kalaburagi,Karnataka,
Kalaburagi,Bendebembli,585355,Kalaburagi,Karnataka,
Kalaburagi,Bhankur,585228,Kalaburagi,Karnataka,
Kalaburagi,Bheemarayanagudi,585287,Kalaburagi,Karnataka,
Kalaburagi,Bhimalli,585311,Kalaburagi,Karnataka,
Kalaburagi,Bhopal Tegnoor,585102,Kalaburagi,Karnataka,
Kalaburagi,Bijaspur,585304,Kalaburagi,Karnataka,
Kalaburagi,Bolewad,585312,Kalaburagi,Karnataka,
Kalaburagi,Bommanhalli,585213,Kalaburagi,Karnataka,
Kalaburagi,Budur,585214,Kalaburagi,Karnataka,
Kalaburagi,"Central University of Karnataka,Kad",585367,Kalaburagi,Karnataka,
Kalaburagi,Chandankera,585313,Kalaburagi,Karnataka,
Kalaburagi,Chandapur,585318,Kalaburagi,Karnataka,
Kalaburagi,Chandrampalli,585307,Kalaburagi,Karnataka,
Kalaburagi,Chintanpalli,585320,Kalaburagi,Karnataka,
Kalaburagi,Devargonal,585220,Kalaburagi,Karnataka,
Kalaburagi,Gadikeshwar,585324,Kalaburagi,Karnataka,
Kalaburagi,Ganganal,585323,Kalaburagi,Karnataka,
Kalaburagi,GB Bahamanipura,585103,Kalaburagi,Karnataka,
Kalaburagi,GB Ggh,585105,Kalaburagi,Karnataka,
Kalaburagi,GB Jagath,585101,Kalaburagi,Karnataka,
Kalaburagi,GB Jnanaganga,585106,Kalaburagi,Karnataka,
Kalaburagi,Geddalmari,585291,Kalaburagi,Karnataka,
Kalaburagi,Hebbal B,585215,Kalaburagi,Karnataka,
Kalaburagi,Hosurwadi,585217,Kalaburagi,Karnataka,
Kalaburagi,Kalaburagi HCB,585107,Kalaburagi,Karnataka,
Kalaburagi,Kanganhalli,585218,Kalaburagi,Karnataka,
Kalaburagi,Kurkunta,585210,Kalaburagi,Karnataka,
Kalaburagi,Malkhed Road,585292,Kalaburagi,Karnataka,
Kalaburagi,Narayanpur (Yadgir),585219,Yadgir,Karnataka,
Kalaburagi,Shahabad ACC,585229,Kalaburagi,Karnataka,
Kalaburagi,Yadgiri,585201,Yadgir,Karnataka,
Karwar,Achve,581344,Uttara kannada,Karnataka,
Karwar,Adigon,581319,Uttara kannada,Karnataka,
Karwar,Adukal,581348,Uttara kannada,Karnataka,
Karwar,Aghanashini,581351,Uttara kannada,Karnataka,
Karwar,Agsur,581314,Uttara kannada,Karnataka,
Karwar,Alvekodi(BKTL),581354,Uttara kannada,Karnataka,
Karwar,Alvekodi(KMT),581343,Uttara kannada,Karnataka,
Karwar,Amdalli,581324,Uttara kannada,Karnataka,
Karwar,Anantwadi,581350,Uttara kannada,Karnataka,
Karwar,Angadi (Uttara Kannada),581360,Uttara kannada,Karnataka,
Karwar,Antravalli,581440,Uttara kannada,Karnataka,
Karwar,Apsarkonda,581342,Uttara kannada,Karnataka,
Karwar,Areangadi,581334,Uttara kannada,Karnataka,
Karwar,Arge,581308,Uttara kannada,Karnataka,
Karwar,Asnoti,581317,Uttara kannada,Karnataka,
Karwar,Aversa,581316,Uttara kannada,Karnataka,
Karwar,Awara Road,581302,Uttara kannada,Karnataka,
Karwar,Baad(KWR),581306,Uttara kannada,Karnataka,
Karwar,Balkur,581423,Uttara kannada,Karnataka,
Karwar,Basgod,581353,Uttara kannada,Karnataka,
Karwar,Belekeri,581321,Uttara kannada,Karnataka,
Karwar,Belke,581320,Uttara kannada,Karnataka,
Karwar,Belse,581357,Uttara kannada,Karnataka,
Karwar,Bengre,581421,Uttara kannada,Karnataka,
Karwar,Betkuli,581333,Uttara kannada,Karnataka,
Karwar,Binaga,581307,Uttara kannada,Karnataka,
Karwar,Bolshitta,581328,Uttara kannada,Karnataka,
Karwar,Chandavar,581323,Uttara kannada,Karnataka,
Karwar,Chikkankod,581361,Uttara kannada,Karnataka,
Karwar,Devalmakki,581400,Uttara kannada,Karnataka,
Karwar,Devbag,581352,Uttara kannada,Karnataka,
Karwar,Dhareshwar,581327,Uttara kannada,Karnataka,
Karwar,Gaongeri,581345,Uttara kannada,Karnataka,
Karwar,Gersoppa,581384,Uttara kannada,Karnataka,
Karwar,Gokarn,581326,Uttara kannada,Karnataka,
Karwar,Halkar,581362,Uttara kannada,Karnataka,
Karwar,Hegde,581330,Uttara kannada,Karnataka,
Karwar,Herwatta,581332,Uttara kannada,Karnataka,
Karwar,Hodkeshirur,581338,Uttara kannada,Karnataka,
Karwar,Hosad,581335,Uttara kannada,Karnataka,
Karwar,Kadra Bazar,581396,Uttara kannada,Karnataka,
Karwar,Kadwad,581339,Uttara kannada,Karnataka,
Karwar,Karki,581341,Uttara kannada,Karnataka,
Karwar,Karwar,581301,Uttara kannada,Karnataka,
Karwar,Kodibag,581303,Uttara kannada,Karnataka,
Karwar,Nandangadda,581304,Uttara kannada,Karnataka,
Raichur,Alabanur,584128,Raichur,Karnataka,
Raichur,Aldhal,584123,Raichur,Karnataka,
Raichur,Alkod,584129,Raichur,Karnataka,
Raichur,Alkur,584140,Raichur,Karnataka,
Raichur,Amdhihal,584125,Raichur,Karnataka,
Raichur,Amingad,584120,Raichur,Karnataka,
Raichur,Anehosur,584122,Raichur,Karnataka,
Raichur,Arkera,584111,Raichur,Karnataka,
Raichur,Aroli,584203,Raichur,Karnataka,
Raichur,Arshangi,584113,Raichur,Karnataka,
Raichur,Askihal,584104,Raichur,Karnataka,
Raichur,Athnur,584136,Raichur,Karnataka,
Raichur,Atkur,584102,Raichur,Karnataka,
Raichur,Balaganur,584138,Raichur,Karnataka,
